SELLER_ID,TOTAL_LIVESENDS,TOTAL_CLIENT_OPENS,SELLER_GROUP,SELLER_SUBGROUP
0e048b0a-3654-4c78-819b-d2837e5b5095,2,0,SYS,Core Hardware
294c0e65-b58e-4da6-bd55-08a0ca819fcb,7,1,Security,Security
02f6b735-ccf0-4dd4-a6ac-16cafe69afcc,82,0,GLMKT,SMB
f1685119-37ee-4ad3-b875-d8af45324f9f,1,0,GTS,IS
7b90d99f-ab42-4fdf-b246-2fa64efdcb22,1,1,GLMKT,SMB
ec6bdb95-2f26-4a07-b9c6-9866a9cda513,5,1,GBS,GBS
25062f09-4db9-4166-aa69-085abb71b866,1,0,GTS,IS
fe74e7a0-dbd1-48fd-971d-6554ebd2438b,1,0,Cld&DataPltfrm,CloudIntSW
aae8851d-03ff-48cf-bd74-92f1bcb61227,1,1,Cognitive Apps,Ecosystem Top
cc9ea50e-f6d0-47da-b238-e01deb1951d6,1,1,GLMKT,ISU
b93b9ade-db37-4c3d-895b-e523f08547e1,3,0,SYS,Core Hardware
bc30ebb8-93df-46d1-9c40-5090c09d59ac,4,1,GLMKT,ISU
29e26bab-a4f7-442d-930e-0fdf06cfdb28,4,1,SYS,Core Hardware
1e0149e5-0f4c-4be1-bb7f-dd501c0489fb,2,2,Watson Health,Watson Health
cad90c11-6b0f-4089-8d5f-88f89383a27b,1,0,GTS,IS
7faf7487-669b-4768-bb91-921217f8af3e,1,1,GTS,IS
3fcecdaf-a90f-4880-ba0a-84ae9126a63d,2,0,GTS,IS
f02624a7-659c-43c7-91dd-cf325d9f89a4,1,1,GTS,IS
0de818c0-236d-4dbd-a32b-354aaf96967e,3,1,GTS,IS
1a2b140a-1bbd-4b4a-bba6-ff498d62148d,6,0,GLMKT,SMB
04707fc4-b762-4b26-bdc2-d96e31af08fe,1,1,GTS,IS
8e6d319f-7be4-4019-a361-19bfdffbc85c,4,2,GLMKT,SMB
9f7c939e-d255-46d4-9797-302b20220105,1,0,GTS,IS
d2f92135-defe-4ed7-a9f9-999a46100afa,12,0,Cld&DataPltfrm,Data & AI
a61a2aef-4882-444e-8b77-6f5c9f1375d1,62,0,GBS,GBS
557676f1-56a8-452a-84a7-2b633057cbd3,1,0,GLMKT,SMB
d237bd4a-a8d0-40b8-8e37-3212f9a7e6e4,1,0,GLMKT,Digital Sales
6c01995b-de35-4da0-b7a0-88e37ecf70ee,2,0,GTS,IS
6f8af61b-7a02-41a7-9574-9119e7f86f09,1,0,GTS,IS
21e4e195-7e22-425b-8a84-7336182afad9,3,0,GLMKT,SMB
0d30c80f-0179-4b65-a2cc-41363ad2ab41,2,1,Cognitive Apps,AI Apps
3c8ee8a7-9b84-4e17-ae64-dbc4c8adfba3,1,0,GTS,IS
a624bdc2-ce62-4ec6-8e72-8d47df39557d,1,0,SYS,Core Hardware
d97c13b1-ca8b-45fb-8fb1-a8cc0e18efb3,2,1,GLMKT,SMB
08e63abc-c977-4fef-b157-d688a3afc16e,1,0,GBS,GBS
858e2031-def6-431e-b29f-7811a575cd2a,2,0,SYS,Core Hardware
04b7f6f4-6300-40c4-9737-8adb7b56b27b,4,1,GTS,IS
4a79000d-d4a9-4898-89e5-c5bbb5727d56,5,1,SYS,Core Hardware
6a2a604d-7bbb-4cfd-ad69-80b619415883,1,1,Cld&DataPltfrm,Data & AI
75ae4a21-1c6c-4d8e-835c-8b7b868c5c33,1,0,GTS,IS
572ba0d5-ce56-4575-8d27-09024e1d6c38,3,0,GTS,IS
76c024dc-2392-4636-99bd-ef6a99203c58,1,1,SYS,Core Hardware
befa9e51-ea38-43f7-a839-fdb27dd81858,5,0,SYS,Core Hardware
bf674e9a-c52b-47dd-95e7-523a7df0e1b3,4,3,SYS,Core Hardware
5bb5755b-594d-4501-982c-e8b6741d8e5e,13,0,GLMKT,SMB
47ec3c64-adb7-4a0e-aae0-429104578ce7,22,0,Watson Health,Watson Health
86054063-46fe-4fee-9cb1-440c8053c38b,1,1,GLMKT,SMB
28ddea6b-129f-4ba8-b3bc-f9e256f25f3c,1,0,SYS,Core Hardware
28e77274-b85a-4b07-b709-b80a6c2779a5,8,1,SYS,Core Hardware
1afec614-8478-4eea-92a2-17e3be729675,1,1,Cloud,Cloud Platform
caf1b23a-e3fc-43bb-9be1-aa1945318b5c,107,1,GLMKT,Digital Sales
562fdbcd-3113-4439-935a-201aa60c0f09,1,1,GLMKT,SMB
b0db1447-0a60-4a0a-ae1a-c6db4468c023,12,8,Cognitive Apps,AI Apps
f1a3a4cc-b8e1-49d6-abcd-385668896941,8,4,SYS,Core Hardware
aaf37b70-d210-4778-a598-f43df5717383,2,1,GBS,GBS
6a668b48-bac2-4ce3-82ef-d45fc7fa930a,1,0,GTS,IS
efd68080-53a2-4d54-8b09-727091ab51ff,1,0,GTS,IS
ed32be75-0b6e-44bb-b1ae-9a61b3d50b11,11,2,GLMKT,ISU
7e99bbc6-ef52-4885-8a8c-d866a2a5ec6e,1,0,Security,Security
2ece708c-d875-4ffb-aa46-16da6c3d8747,1,1,GTS,IS
a39467e9-da37-4700-91aa-9919e4b3ce19,1,0,GTS,IS
dd28d73d-582e-4d87-9efb-5c0babe40c04,1,0,GLMKT,SMB
2ac54cb1-3fa4-441d-9da7-c76cbd23a5b2,1,0,GTS,IS
e4219e92-25b5-4642-9170-8b6b509aab0b,1,0,GLMKT,SMB
12ab8b76-47d1-4b34-923f-b011a8ab5369,2,0,GTS,IS
c663759c-8f74-4bde-b4d4-f4ebd842ea85,1,0,GTS,IS
04978e65-be53-4b7f-9bf7-69f079268cbb,1,0,GTS,IS
62fcd955-4d71-40dd-aadc-cd1d2172d46d,1,1,SYS,Core Hardware
1865e531-ca11-4392-9e59-c5e7188192fe,32,1,GTS,IS
c3c8218a-9cf6-4b98-9b67-b937a29420dc,5,2,Security,Security
87c8f765-15bf-4315-b3ec-483dcbdbe38c,2,1,GLMKT,SMB
034a88af-3f50-4945-a0b8-4b55ebd4013c,2,0,GTS,IS
fc1841d7-68ca-4c2a-8300-824d19abaa24,75,8,GLMKT,Digital Sales
1d43c4a5-6343-4350-97c8-99fb44d10b3b,1,1,GLMKT,ISU
bf8c387d-8f3e-4c13-95c1-c6f4e6ae9c59,2,2,Cognitive Apps,AI Apps
c773e59e-9141-4902-8519-07c769d40cc7,2,2,GLMKT,SMB
72cfe47d-7f7e-4d6d-9aec-8a4cf40dff22,10,2,SYS,Core Hardware
8fc0f7b4-755f-459e-b04b-70c75c301c54,14,1,GLMKT,ISU
c3cc3e46-7901-45ec-b73f-9e3d2570d5c8,1,0,GTS,IS
faea6f03-f5c5-4a8c-9ab8-2b845cc939bf,2,0,Cld&DataPltfrm,HyCldCrsBrand
2809b407-4b5b-4f37-9f33-5e635d77dd6d,16,5,Security,Security
27e6c386-ecd3-419d-85f3-c502a582f019,1,0,GTS,IS
161471d8-e3c7-4a95-8d9c-a8123b0275a9,6,3,SYS,Core Hardware
c13b2e97-59eb-4ae8-aabc-aa9255299a31,2,0,GTS,IS
1ba7dbd8-0fbc-454f-b2b0-b892a1531111,1,1,Watson Health,Watson Health
18e8c8c1-b9d1-44ff-ba4a-8638377da87e,1,1,SYS,Core Hardware
05acecc1-2f07-4201-a021-e106342fd75c,1,0,GTS,IS
904084f8-8d2f-42a3-a4a6-616e6ed5aea6,1,0,GTS,IS
74fed00a-89f3-4101-a24a-2ca4da3b071b,3,1,SYS,Core Hardware
ce8d4c1c-92f3-4953-a043-599423ad85aa,3,0,GLMKT,SMB
b007d86d-c19b-4766-a328-13d62c29ec66,1,0,GTS,IS
1eedd8f7-c51e-4d49-9279-21a7408f074b,2,1,GLMKT,ISU
55ba5ac0-e1ce-43af-9fd5-e592facdc061,95,1,Cognitive Apps,AI Apps
52db5ec8-d09a-4a33-9638-b5c1149bdce6,44,2,GLMKT,Digital Sales
51105d76-3a3b-4caa-b279-9393a149fceb,2,2,SYS,Core Hardware
93a1a713-88a0-43a4-8b4d-cd774be1dae3,1,1,GTS,IS
c4b20341-0ccd-49e0-8502-3b8c7af171b1,3,3,SYS,Core Hardware
7b480943-6df0-4f28-9f81-dec99e8fd797,2,2,Cld&DataPltfrm,CloudIntSW
ed4193d0-e1c2-47e0-8530-c29c0d526bec,1,0,GLMKT,SMB
ef1c51c9-f68c-4089-8d7f-39c5033a9801,4,1,GLMKT,GLMKT
97c59a3d-f703-4bab-ade8-c9a07495a83f,10,1,GTS,IS
7f58914e-b686-4f7d-9b6c-35c17f49c646,2,0,GLMKT,SMB
f6ccf4ce-ee20-4b16-9b95-a8eb8175e435,9,6,Cognitive Apps,Ecosystem Top
80799900-f361-446d-83d8-e5b7167f9f4a,1,1,SYS,Core Hardware
146e449a-6ccc-47a2-ae4b-5f32b36d33d5,9,0,SYS,Core Hardware
d0addc21-8d28-4d75-b9d5-dea3e0354a22,1,0,SYS,Core Hardware
4f4dd85e-4b6c-400a-bfe9-f036a208be7e,1,1,GLMKT,SMB
5b5dd29f-538d-4012-be62-0a72baf67ce2,30,0,GLMKT,SMB
3619d8e7-2c67-4ada-b289-20d5a11b8802,1,0,GTS,IS
82e9b90d-2097-4d85-a369-e461628fb878,8,0,GLMKT,ISU
f8da2c4c-eac3-4bcd-8372-3902faccd7a8,1,1,SYS,Core Hardware
1a8c523e-bbee-467c-bf12-fb11ebac3181,1,1,GTS,IS
1788bd4c-d009-4d8c-a188-fe29fccc74fe,2,2,Cld&DataPltfrm,CloudIntSW
3ab3c800-46a2-4af1-9491-312791fc6381,3,3,Security,Security
5709adbe-9e28-4a31-8301-6c3f1c643d0b,1,1,GLMKT,SMB
f55784e3-1736-41d4-8162-20bf9a464097,176,1,SYS,Core Hardware
0a56ac93-20dc-497f-9e47-424e0d8ce799,1,0,GTS,IS
6cfb7012-467e-4c55-92cd-9084544a624e,1,0,GTS,IS
b793bf68-d3f3-4dfe-9179-c8691d6bddaf,1,0,GTS,IS
692fb6e1-213f-4c07-8aa6-aad91ed43425,8,2,SYS,Core Hardware
305d6ca3-cbd6-466b-8eb0-22d15d0feddc,1,0,GTS,IS
9471d39a-6591-4e47-9913-e0c328b89d81,1,1,GTS,IS
5006f44f-c956-4e5f-93a3-ddd8ff839b3c,2,1,SYS,Core Hardware
50308c99-f8de-43c4-8229-1956cb295f16,1,1,SYS,Core Hardware
905f111d-28b8-456a-b77a-016ec4a44b28,1,1,GBS,GBS
83d1f9c1-958f-491c-80e6-7d29b6c8a926,18,9,Cld&DataPltfrm,CloudIntSW
baf39cec-5e8c-442a-af98-46bda6e6094a,6,5,GLMKT,SMB
57712a55-0757-4a3d-9a1b-9960a78ab619,1,0,GTS,IS
c5159d24-526b-488f-8961-9cc337a62548,293,0,GLMKT,Digital Sales
b06e14a3-e249-4f00-b260-c0a7e2db97d7,1,1,GLMKT,ISU
e84cbbb0-1fc0-4140-a6c1-8701ce73985f,2,0,SYS,Core Hardware
79ee2863-28cd-471d-836f-613713137a4e,1,0,GTS,IS
6ddc83b2-5985-4d6e-b346-89208bdd7f3f,1,0,GBS,GBS
7fcd8ead-478b-4da5-8ee4-f56607c67844,6,0,GTS,IS
657a7a77-2d7d-4054-8797-becad4cce09d,3,3,Cognitive Apps,AI Apps
ff6f77f1-ac70-467b-9f40-9cd8dd70393a,1,0,SYS,Core Hardware
625be9f6-722c-4e83-afe4-3feb7d85ca0a,6,5,SYS,Core Hardware
333dbffc-1d78-4fea-8ddb-e0c21fed7701,12,1,SYS,Core Hardware
441a0bb4-83fa-4e8e-839f-55090ef40d6f,1,1,SYS,Core Hardware
2b47d66e-7f09-448d-adc0-fe0f6d20327f,2,0,SYS,Core Hardware
72a6f3fd-7dd2-4c69-9975-4d175c60d398,1,0,GTS,IS
ff460ec7-ec6f-47fb-9a87-e1112e39cb69,3,0,GLMKT,SMB
956f400c-a4d1-499e-96cb-699dee4655d3,1,1,GTS,IS
0bbf7c77-0e8f-4488-81ca-3a58c0e8cc69,1,0,SYS,Core Hardware
e3f402fb-9bbc-41c8-b55a-42dd142a7d9f,105,0,GLMKT,Digital Sales
44b204bf-9703-4009-8722-92d863b03eb6,1,1,SYS,Core Hardware
29e583f6-1ec3-47bf-b55c-6d8df9b8820f,2,0,Cloud,Cloud Platform
e7281b6b-f15d-4d32-b78d-6ef771886e7d,14,2,GBS,GBS
7f9c735c-7cfa-4047-86ff-8a114f4f86aa,1,0,GTS,IS
3a6f7fda-256b-4d56-a73f-d1bfca22f66b,1,0,GTS,IS
d50f048a-b317-437f-be3c-66132e6a6d1e,1,1,GTS,IS
becba2a8-9e00-4323-bd04-2f9b4db9c381,1,0,SYS,Core Hardware
d50f67f0-bdf0-474d-9be2-5b384dad4a8d,10,0,Security,Security
8b892aba-f97a-4055-a752-ed6f5738fa08,1,1,GLMKT,SMB
6087659e-29a7-4224-a37b-97fc5f0ee545,12,1,GLMKT,SMB
4c49e3ad-0e74-40b1-914c-588e5d1f8c5e,1,1,SYS,Core Hardware
460f91bd-c120-48af-84f6-06657ee1204c,2,2,SYS,Core Hardware
0df27e4d-25ed-45f8-8a4d-0cd0592892fd,1,0,GTS,IS
b9493bc9-c4e2-41e4-815c-cd55e023b663,5,2,SYS,Core Hardware
6f4f8f98-6530-4a7e-9ded-b68d09a5b7e0,1,0,GTS,IS
9ae50c6c-c322-46f4-b7d6-9b4a2bf03b89,1,0,GTS,IS
5ce96512-07f7-467c-9def-1903dc09a3cc,8,0,SYS,Core Hardware
97651099-e8fd-4299-a99f-a57512f21c68,4,0,SYS,Core Hardware
43b5b54d-cae3-4fdb-9ad3-0076baa1a233,1,0,GLMKT,Digital Sales
b0536af9-830e-469f-8014-b4cbe704f623,1,1,GTS,IS
75aeea42-c943-4da8-9cef-45e8305605b7,5,3,SYS,Core Hardware
7d4c82f9-0297-44e3-90b6-eeabf495549a,1,1,SYS,Core Hardware
7cb613cf-0394-400c-b7d3-97e24ef5c1c4,3,1,SYS,Core Hardware
0e3aee53-3581-4b06-927e-1e36ac44aea8,5,2,SYS,Core Hardware
20980cb1-207f-4561-ba9e-d4a12626247e,12,7,SYS,Core Hardware
2ef2e291-b9c0-4362-a75b-8c9bb69cf947,5,5,SYS,Core Hardware
13917081-c9ff-469c-bc25-ef2e7de95610,786,2,Cld&DataPltfrm,CloudIntSW
42b100e3-cde9-45ff-80d1-6f4b91407fc4,1,1,SYS,Core Hardware
43b20288-8894-4053-bc61-a8524e13a33d,1,1,SYS,Core Hardware
1a760d3d-775b-44ee-98db-20dbdfc1b76e,4,3,GLMKT,Digital Sales
560b5a91-b5a6-45bc-a320-015a08df2411,1,1,GTS,IS
5681352a-51c0-42c4-b5ef-ea2ac470801d,3,1,GLMKT,SMB
6db09f25-eb0d-455f-8754-9a196d86ffbc,1,0,GLMKT,Digital Sales
cd3a463f-1b84-4bb3-b049-1171932a3431,5,1,GLMKT,SMB
5ce833d9-14ab-4421-af25-30aabbdd96b5,8,4,GLMKT,ISU
c03d1429-680f-4b89-89fe-2fb8a06d3f03,13,2,GLMKT,SMB
939ed192-73ac-4c05-95d0-cbc34a3bf66f,3,3,GLMKT,SMB
a0b945f0-a5bd-419e-9e78-6da75b487713,9,8,Watson Health,Watson Health
d1292d01-c7dc-436d-85bd-1073323b63fa,1,1,Cld&DataPltfrm,CloudIntSW
ef29d258-1c66-47de-abb8-ed12fff6769a,1,1,GTS,IS
1ad7fcb0-d150-487d-bc78-5bfed73251b0,1,1,SYS,Core Hardware
0b1cf15c-e38e-44e5-ba1f-889677fe02f3,97,35,GLMKT,SMB
cb9ff8a4-ec08-4947-bba2-ffdba88493ee,5,1,SYS,Core Hardware
2a470bfb-5e7a-4413-8277-562037cc7a46,2,2,GLMKT,SMB
e3fced65-ca0f-4057-9341-b1ce91eb0bc5,3,1,GLMKT,Digital Sales
9aa12eae-d97d-4558-b604-d0f634970e69,1,0,GTS,IS
1f89838c-9dcf-4237-9896-6f77bf7ef9ae,2,1,GBS,GBS
9c20f486-75e9-43f1-b972-6aff0f73f93c,5,1,GLMKT,GLMKT
65286827-2ddc-4ca9-879b-e743025d9682,12,0,GLMKT,SMB
85ca964d-543f-4a1e-80d1-f4df86885768,38,0,SYS,Core Hardware
75f21210-fb28-4adc-b155-eb20fcd840cf,1,0,GTS,IS
997a24db-1e48-4baf-926d-b45b7de2d17d,4,4,Watson Health,Watson Health
107370c7-73e1-4981-b6b4-96671e9b8d95,1,0,GLMKT,ISU
a5e0bd56-644b-48ca-8a5f-1d5e4e5e0969,1,0,GTS,IS
d28d6efa-1564-48f1-bd4a-bc6f3b2e0c80,1,0,GLMKT,ISU
4f14ac5c-7bd8-4322-a58d-4d7bec226799,5,2,SYS,Core Hardware
385a31a1-8b3a-4c0a-8823-29560e5cc707,7,5,SYS,Core Hardware
91cf76b7-0ec9-49de-a6f1-d8786055e81a,4,1,SYS,Core Hardware
32f97438-e649-4529-97b9-4273e5dbc50b,2,2,Cld&DataPltfrm,Data & AI
a18d9322-a812-4bd9-bbc3-de208c3dcd74,29,0,GBS,GBS
9f09b07f-dc81-4260-b39b-964e114737e3,16,3,GTS,IS
53015090-f19f-45ce-9c07-6fc3f9b68047,2,2,GLMKT,Digital Sales
56f8b9a2-0fa9-49b6-ad81-09b02aa220ec,1,0,GLMKT,Digital Sales
e89c30b6-6fa5-4afe-bc11-85d992a1b190,1,0,GTS,IS
3ba4ae3f-2428-434e-a0f9-230290cc14f1,4,0,SYS,Core Hardware
eed46251-890d-436c-9fd4-5e745d530345,42,4,GLMKT,Digital Sales
29e42a91-efae-42a7-805b-4b8976420161,1,1,GLMKT,SMB
d3da1b15-b053-48b2-9d19-1047e54d39d3,1,0,GLMKT,SMB
6fcfa0fc-c742-4516-bb5e-97cad14bf717,1,1,GLMKT,SMB
4cccd5db-fe7f-4b23-9e15-948e7da143f1,2,0,SYS,Core Hardware
93fcb436-97ce-4297-a571-c963b003e1b1,9,0,Cld&DataPltfrm,HyCldCrsBrand
dfd604b5-722c-4389-9cd2-ee5ebaeb11e0,1,0,SYS,Core Hardware
31784bb2-5f79-487e-8f0c-dc8ecef12fe0,1,1,SYS,Core Hardware
9da7a43e-c6f8-452e-bf75-c78cccf39b14,4,3,GLMKT,SMB
0a5cbab0-0e06-4eab-905b-7818081ae7dd,4,1,SYS,Core Hardware
219350e1-ea4f-41a9-91cf-fe912df3db11,2,1,GLMKT,ISU
a00fb4a4-ec66-47bd-a042-c82b374077af,7,4,GLMKT,SMB
45609da7-111d-4be0-a331-eace51e632bf,5,0,GLMKT,SMB
b33d4d57-ec02-487b-b9e9-1056a74eb744,1,0,GTS,IS
5d05eb0e-b795-4de4-a560-2b0ca29bd605,8,7,Cognitive Apps,AI Apps
2150222b-0ad2-4129-a922-effeca06b5ed,5,0,SYS,Core Hardware
5d5aff76-b229-47ce-9e74-691d740eaa33,5,1,SYS,Core Hardware
5fd929bf-38da-4c28-8a1f-e371f6d34697,4,0,SYS,Core Hardware
33b7654e-1a06-4718-9a6f-e3ec020b7593,2,0,SYS,Core Hardware
4a27a841-4e75-4ef1-97b1-172779e94c3d,1,0,Cld&DataPltfrm,Data & AI
a364441f-0640-4e37-a24f-1a22cdec60b3,5,3,SYS,Core Hardware
4a429976-7ed8-4a03-8696-daff61894b1c,1,1,GTS,IS
e8027310-6e74-4768-b535-9b3c6be94d50,1,0,GTS,IS
04da0ff9-cf9b-46cc-a75e-c82ea5eb5b64,1,1,Cld&DataPltfrm,Data & AI
5ea88b7b-a3ab-408f-99f9-a0e105f5f024,1,1,SYS,Core Hardware
5a15db26-b869-42f4-b375-8d3eb91ae986,4,0,Cognitive Apps,AI Apps
a04b026c-4ba4-498c-8db8-ea7c25da9c25,1,0,GTS,IS
978b65c3-eb03-44dc-82e1-1b6a90ac8f31,1,0,GTS,IS
3d7ed8fa-ed2a-442f-8c7d-323428b60f93,1,0,GTS,IS
b1f7a39e-a8f4-4362-a1a1-f8a88d7bf0a9,13,0,SYS,Core Hardware
ee879bdc-c2dc-469a-8906-9292137c4b50,1,0,GTS,IS
826bf8b8-fdf4-47a6-9bee-f803d9fcdb2d,5,0,SYS,Core Hardware
1c13f592-dbe3-411f-aa42-1dcd3c131d29,3,0,Cld&DataPltfrm,CloudIntSW
6ffce749-0654-4515-b4b1-ecd22db10c37,6,0,Cld&DataPltfrm,Data & AI
410b4244-9b75-4537-b6ea-3317c8464eb5,1,0,GTS,IS
a0a6c40e-34ad-41e2-a4ee-b7ebc3d2f52c,5,3,GLMKT,ISU
cd2504b9-debf-4d39-8ad0-5606589706c1,1,1,SYS,Core Hardware
4bc6bd55-050b-40dc-b5ce-e382f86ab8ea,5,3,SYS,Core Hardware
10fe35db-0a09-48f5-aa73-45b43bb1fc82,1,1,Cld&DataPltfrm,Data & AI
68631817-ec01-4e4c-b624-2898d0380737,4,2,SYS,Core Hardware
6f9ddd83-c40a-4f5d-8446-6bdb7ba1d6ae,2,2,Cld&DataPltfrm,Data & AI
d91b307a-d82e-4e68-8f99-d4e660d221a3,1,1,SYS,Core Hardware
22b6ca6d-b8cc-40e3-a300-692170be3a25,2,1,GBS,GBS
29528d2f-455f-4ddd-bcdf-799776a33006,19,5,GBS,GBS
98289070-462b-41ac-8df6-ec9f573e244a,11,6,Security,Security
96e1ea19-8266-4769-b3f7-3d34104d74fe,176,30,GLMKT,SMB
e9258ac8-0475-44e1-895b-93d67e366cf0,1,1,Cld&DataPltfrm,CloudIntSW
034b18da-3163-40e6-9a9e-a9253bc5d1c4,1,0,GLMKT,Digital Sales
df32e9f1-b5e9-478f-b3f7-ddfeb37a0095,1,1,Cld&DataPltfrm,CloudIntSW
2d825e31-7f2b-4fd6-9a7f-5d30b9edfebe,2,1,SYS,Core Hardware
3217440e-4eb4-45ff-802e-0e88c32cab08,1,0,GLMKT,SMB
b4ffc010-f721-41e8-aa9e-22f3de737329,4,2,Cld&DataPltfrm,CloudIntSW
7d26a02f-1612-49be-a410-9feed72e902a,5,1,Cld&DataPltfrm,HyCldCrsBrand
b76a1c70-f2e6-413d-b876-2add52ff00e4,1,1,GTS,IS
3d0c20f5-ceaf-4dde-b96c-de24db3d2990,1,0,GTS,IS
9879112f-9cca-4026-bf37-788c20820251,34,4,GLMKT,SMB
28727832-caec-4cc4-9798-345dc3fe53ca,1,0,GTS,IS
9d424d43-46f8-484a-9a4b-803064edf8e1,2,1,GLMKT,ISU
431438e5-8bf7-4cc1-9bde-5173ecb833c4,1,0,Cld&DataPltfrm,CloudIntSW
311808f4-f870-4b17-853a-41c41a03e3c5,3,2,SYS,Core Hardware
0d909c9e-ec2d-45a2-973f-09b990f75066,5,0,GLMKT,SMB
1cb8b0cd-6066-4df0-8d80-a468d3194043,1,1,Cld&DataPltfrm,Data & AI
2fdc48f1-306d-4362-9b3c-a4749c8d075a,2,0,SYS,Core Hardware
8bc5cab2-d7fe-47b9-a680-945a2d99d24c,3,0,GLMKT,SMB
86c04052-957c-4789-8421-b79b3f18e5fc,1,0,GTS,IS
1a963a9a-b169-4bcb-a562-345d30487446,3,0,SYS,Core Hardware
8bff294d-5f7b-45ab-a478-2dd580980452,12,5,SYS,Core Hardware
96493ad2-376b-47ec-a534-3b0ad59a394f,1,1,GLMKT,Digital Sales
ec952646-1e75-4a07-8ced-8240138410e1,1,1,GTS,IS
39e7b089-f877-448f-8c65-90547c053484,2,2,Cld&DataPltfrm,Data & AI
7f6d82d3-187e-47d2-ae22-21a744769a21,1,1,Cld&DataPltfrm,Data & AI
bb96f5b4-b9de-4f7e-b4c4-1b6783aadcbe,1,0,GTS,IS
9697cc95-0795-4c0d-96b7-c0b91ccf7717,11,2,GBS,GBS
00e4d384-669c-47b7-9d1f-ff6e8b2c27a0,3,1,GLMKT,SMB
ff86ba0e-e65b-4f1c-982a-55251cec27af,2,0,GLMKT,ISU
73f9e412-0d15-4916-9998-c31c8747003f,2,2,GLMKT,SMB
c986f7ad-658a-4f76-b4c8-3ec7aa87512b,3,0,SYS,Core Hardware
9cc645ac-7a35-427b-a9cf-e7630d0b484d,8,0,GTS,IS
ad8cd238-7db5-498d-9619-0c6bc6820cd3,20,2,SYS,Core Hardware
1f78f243-a422-443e-bdd6-b7d11c1bd168,1,0,GLMKT,SMB
0ad17f94-322b-4135-bf40-9a60af295261,31,0,GLMKT,Digital Sales
8a13d1f3-cc69-4748-b5e6-02230b4d4a65,1,0,GTS,IS
846b1581-c702-406b-b2f0-d7cd5797a9e2,1,0,GTS,IS
30203926-232d-4338-8bda-f11034f0281e,4,1,SYS,Core Hardware
263f21e5-7f7a-4b4a-a299-e8bcad8d040b,1,1,GTS,IS
8c55cd9c-fcbc-44a2-a468-dcee22aec93a,1,1,GLMKT,SMB
85cd8d2c-fc45-4514-8528-e918cace5881,2,1,SYS,Core Hardware
6436e207-e999-4b62-b5b4-711c4d5629e8,18,0,GLMKT,Digital Sales
5d93ed32-ef71-400d-a710-038d88af98bf,1,1,Cld&DataPltfrm,Data & AI
bfe359e5-66f7-4579-9d00-1f7dffb23b18,4,2,GLMKT,SMB
ef73e989-344d-4524-9005-09e214352b54,24,0,GLMKT,Digital Sales
b0de1fa5-189b-4ca0-b8ab-24e6c92b23ab,8,0,GLMKT,SMB
36414849-f861-4023-92d2-0eff8c943b53,4,1,SYS,Core Hardware
866d51c4-4b74-426b-9c93-aa0d1eb28c0a,3,3,GTS,IS
857c59cb-43a8-4cd7-a62e-e98f4c74c775,13,4,Cld&DataPltfrm,Data & AI
0ec5b2c4-9e4b-447b-9502-651bb8fc25a5,2,1,GLMKT,GLMKT
9a493409-3868-4d66-a40c-b1cfa8f272c8,2,0,SYS,Core Hardware
01fadfcb-5f82-4528-8cce-fb402441ac25,1,1,Cld&DataPltfrm,Data & AI
8c19bb6d-123d-47a5-847c-551ab133f6d9,1,1,Cld&DataPltfrm,CloudIntSW
e3e64e95-bd00-47fb-ba30-e5cb84e65327,1,1,GTS,IS
d688beba-4293-4ef3-bc7d-a8d3494c8bd1,11,4,SYS,Core Hardware
82a5b194-57fc-4cb9-a2d4-d029b2ab5279,21,0,GBS,GBS
6ac221c6-6a4d-4871-a612-f29aa80932cf,7,1,SYS,Core Hardware
51fef64c-2bd5-4e3d-b2fd-1e62e51dc654,1,0,GTS,IS
5df4431e-14b1-4711-95a5-e71a05328ef9,1,0,GLMKT,SMB
4be4d7f9-eda2-4840-b2f4-4d21b78c8da2,1,0,GTS,IS
df24bf6d-f31c-43d1-9d66-e180fa86aef3,1,1,GTS,GTSTop
686b741a-4a86-4d2b-9536-4d4b3df8d287,1,1,GLMKT,SMB
08642980-ef50-43aa-b8a1-fb6026240638,2,0,GTS,IS
cd9649a8-04ee-41ee-b943-62d83a9e513b,28,1,SYS,Core Hardware
b7eded66-3651-4d17-87a4-2e799c75781b,4,0,SYS,Core Hardware
445a39ac-2b2c-4cda-a177-9f37dfceaa29,1,0,GTS,IS
069e94d1-dcbd-4798-bc4a-143cb80dc460,1,0,GTS,IS
ac348846-6ada-4795-b6c8-74ba8f75df2c,1,0,SYS,Core Hardware
39a9ca36-13a2-4447-9f6b-95619c76e248,48,2,GLMKT,SMB
e847379f-1167-4478-be84-e43fc8bf9487,5,0,GLMKT,SMB
58d30439-ba3a-4c01-929a-88cbd69deeb5,2,0,SYS,Core Hardware
c64169be-4c53-4d39-a8b7-066d23dbd918,5,2,GLMKT,SMB
e4469b84-1f87-410f-9cad-265cf272aabe,18,6,GTS,IS
674a4e6c-9e5b-44fd-9945-3068571b0f5b,4,0,SYS,Core Hardware
0a34050c-1932-4bff-b731-d981d04d51bc,10,0,GLMKT,SMB
86879dfd-6b8e-46aa-8a8a-12622ce6afce,1,1,GTS,IS
cb83b4e0-f6db-4f8f-b943-be33593fc892,160,3,GLMKT,SMB
54c91056-c8f0-45b2-9f6d-329c4a213080,8,5,SYS,Core Hardware
