DOC_ID,DOC_NAME,TOTAL_LIVESENDS,TOTAL_CLIENT_OPENS,OPEN_RATE,CONTENT_TYPE
effd2ecc-7b4d-4325-b634-56cb2e04a425,Radical transformation in financial services,2,0,0,Research Report
e6e8493c-6a5c-42be-9d9a-bb7ca84f53ef,IBM FlashSystem Analyst Quotes - 1Q20_2020-Mar-11,9,3,33.33,Seller presentation/Enablement
8016b1b5-d5f8-40fa-81eb-ce77742579b2,SAN Volume Controller Client Presentation_2020-Aug-20,1,1,100,Client Presentation
34c36b5f-fda7-4547-afc1-0269267d8238,Transforming your Enterprise for the Hybrid Multi-Cloud - Recent Enhancements_2020-Jul-17,3,2,66.67,Solution/Product Overview
8721544f-8c03-4d22-915b-ecb8edf7f578,POWER9 Systems Facts and Features Brochure_2020-Jul-30,1,0,0,Solution/Product Overview
8828496c-d63b-45de-b7b6-bbe49808960b,IBM Micromedex Cognitive Innovation,1,1,100,Client Presentation
7306beca-09b3-4998-92ce-9ee0f254cd23,Data and AI Evaluation,1,1,100,Solution/Product Overview
84cba47a-6519-44e0-8fbb-8bea3a87e63d,Enterprise Design Thinking field guide,1,0,0,Client Presentation
8484e45e-1356-4607-89d5-81fb62ab9a97,Invitation Identitäts - und Zugriffsmanagement (IAM),2,1,50,Event
979ca648-40ba-44a1-ab42-b5ef758c2b03,Client Invite: Forrester webinar,2,1,50,Event
3a68ce73-935b-440e-ab93-a97bb14bfaaf,IBM FlashSystem Flyer & Infographic_2020-Jul-22,2,1,50,Other
b2e1732b-23b9-49bc-b801-3d708d57b852,Invitation: How IBM Security Verify can help to speed up your cloud transformation and protect your customers’ data,1,0,0,Event
043c2f02-6a03-41a8-802b-6d2488664d2b,IBMiX Cognitive Insurer,1,1,100,Demo
62239068-c75f-4f13-94fc-501db0976781,Demo of PowerAI Vision,2,0,0,Client Presentation
63e4d28a-3f13-4800-a860-cad3138a6be6,Client Presentation: Unlock Cloud + AI with IBM + Red Hat Point of View (POV),14,3,21.43,Client Presentation
85aa6c8b-cf4c-4970-8f1a-a8b5d09d8038,Institute for Business Value (IBV) DataOps Infographic,1,1,100,Expert POV
a712b10f-5110-4414-8639-26417b21bdf0,IBM Storage FlashSystem 9200 Quick Proposal US English_2020-Feb-07,1,1,100,RFP/Proposal
d5af6d82-f361-4d5a-a2b1-c48430af815a,IBM Spectrum Storage Suite Client Presentation_2020-Jul-31,1,0,0,Client Presentation
ca0727e5-2919-48a3-92ab-963d95ba6a68,VersaStack Data Sheet_2019-Oct-01.pdf,1,0,0,Solution Brief/Data Sheet
af4fe01c-2b13-4f9f-8926-a15c0739b29f,IBM Security strategy,1,1,100,Client Presentation
f6f1c241-87fe-48e7-8806-b2ef143e95b2,SAN Volume Controller Quick Proposal for Business Partners_2020-Mar-04,1,1,100,RFP/Proposal
340143cf-4266-4a10-9266-c852d11042ff,"IBM i2 Enterprise Insight Analysis Investigate Add-On Data Sheet, December 2019",1,1,100,Solution Brief/Data Sheet
2e54103a-1680-471d-9696-7a47908c618e,Storage for Cloudera Client presentation_2020-Jul-10,1,1,100,Client Presentation
17d8fd1d-7a51-4a5a-933a-0651a1738473,Introducing The New IBM FlashSystem and SAN Volume Controller - 36017236USEN_2020-Apr-23,15,2,13.33,Research Report
00fa76fd-f385-4355-841f-b1b64f016892,ESS 5000 Data Sheet_2020-Jul-08,14,9,64.29,Solution Brief/Data Sheet
34a239f1-e200-4631-af78-79578e1bc74d,Client Invitation Mail for TechU2020 - English_2020-Sep-22,24,9,37.5,Event
b3e36f9b-37d3-4a15-a6f1-174d9170197a,Acoustic Solution Brief  - Experience Analytics (Tealeaf) Financial Services,1,0,0,Solution Brief/Data Sheet
400c2141-a1c9-424f-b2f3-eca85519ee00,Integrated Marquee Mobile App Spec Deck,1,1,100,Client Presentation
ea8d3d01-8d31-48ee-a7e0-2b2fdc228a1a,Storage for Hybrid Multicloud and Cyber Resiliency Client Presentation_2020-Jun-27,14,6,42.86,Client Presentation
bee04930-18e4-4a92-83b2-2a25d2a14a06,IBM Power Systems and Hybrid Multicloud_2020-Jul-23,27,1,3.7,Solution/Product Overview
600fb35e-677a-44b4-8d41-901fd7e26046,"IBM i2 for insurance fraud investigations, November 2019",1,0,0,Solution Brief/Data Sheet
5e0f05e6-e765-45a2-93a5-9058b9de6181,DAELLEnergyCloudPakSlide,1,1,100,Use Case
d9a459bc-ec7f-4fc4-bf5d-73bb57e0645e,IBM Garage Think flyer (client),3,3,100,Messaging/Competitive Positioning
7a3b77f8-c1aa-44b8-b6e4-71162af07765,weather and libido,1,1,100,Research Report
7e1cf31b-7789-431b-9a39-ab92a20bd666,IBM Cloud POV - Banking Slides,1,0,0,Client Presentation
0a5ac2cb-7254-4f2f-b1ce-7b39f7b6e04f,Exercise 2 - Scatterplot,1,0,0,Case Study
49315d25-7aec-4868-9cc6-2540f7cb37e5,FlashSystem eBook - German_2020-Aug-25,126,0,0,Client Presentation
5aada31c-2398-428d-a932-1f8814a0d400,FlashSystem 9200 High-End Enterprise for Hybrid Multicloud Client Presentation_2020-Mar-19,4,3,75,Client Presentation
e194bf43-150d-414b-a972-5dc4160f3bba,Traffick and Transaction,1,1,100,Use Case
c92d6a32-7d87-4b04-8e6e-d1862cc7908f,Garage and Watson Expert Services in the IBM Cloud Catalog - Client direct purchase,2,1,50,Promotions/Incentives
63baf3c8-0cb7-4410-a473-5e40025e355a,DBA Sales Play - Filenet External Share - Video,1,0,0,Solution/Product Overview
133b2eb0-3c46-40e9-8f2e-47a82064757c,Cloud Object Storage COS ZSS Performance Brief_2020-Jul-20,3,2,66.67,Solution Brief/Data Sheet
f37f2045-2f33-4127-82cd-cbfe25aa881e,Oracle on IBM Power Systems Summary_2020-Aug-04,25,7,28,Client Presentation
f1b47467-5f20-4ffc-965a-3442ae363e67,2017-Holiday-Rollout-Auto.pptx,1,0,0,Client Presentation
b9c45468-1f40-42d0-892b-1c0b1933b9e2,IBM POWER9 Migration Hints and Tips_2020-Apr-29,1,1,100,How-to-Guide
31bd81e2-a862-4a34-bb60-daaabc655f5a,The Key To Enterprise Hybrid Multicloud Strategy_2020-May-20,14,1,7.14,Research Report
09185f33-9b01-41d2-8aa2-982e8cc7249a,"IBM Security Guardium, Smarter Data Security",1,1,100,Client Presentation
489873e0-a84a-4ff8-a601-de5d96ba8e0a,Build Smart and Secure Edge for the Future Webcast invite,2,1,50,Event
a9011031-e96a-4056-830c-be19be28913e,Solution Brief: Worker safety,946,4,0.42,Solution Brief/Data Sheet
69dca18a-11ff-4a04-9c5e-36ff3fea8346,MaaS360 Unified Endpoint Management Use Case client presentation,1,1,100,Client Presentation
cb5cb403-e4bb-43df-821a-be2769e91437,TRIRIGA BI Overview client presentation,1,1,100,Client Presentation
d613c3f2-e49c-4cb0-b21f-56ee88077f7c,Guardium Data Encryption V4.0 customer presentation,1,1,100,Client Presentation
5bb95349-2979-49f7-8dba-f4adc398f8ad,IBM TRIRIGA Academy Flyer,1,1,100,Event
94abeb16-33b9-45f1-9746-8110a00920d9,IBM Cloud- Highest Customer Rating on Gartner Peer Insights,52,0,0,Messaging/Competitive Positioning
a034f178-a1a3-4be1-b62b-d39480d8be22,With Watson - IDG Infographic on Box With Watson,65,0,0,Solution Brief/Data Sheet
017996f8-dec7-420e-b389-aeebd7d11d51,MarketScan overview sales deck,1,1,100,Client Presentation
3a5795b2-a283-49d0-971e-2cc9f7669b30,Think Industry sessions_automotive,1,1,100,Client Presentation
8597fd10-3409-4779-aa26-e5e9070f29b2,Maximo APM Vegetation Management Level 1 recording,2,1,50,Training/Course
c3236623-ed9e-4a00-85b1-79e6b932d893,Solution Brief: TRIRIGA Building Insights,1,1,100,Solution Brief/Data Sheet
a24fd3ff-8841-4921-a5b7-6135c0240004,Maximo Asset Monitor Demo with Verizon Critical Asset Sensor,1,1,100,Demo
93d6ce4f-ca12-45d6-a873-6cb82819d2b5,CI Expert Labs External Flyer - Cloud Pak for Multicloud Management,1,0,0,Solution/Product Overview
c187b7aa-f5a2-4fab-8cb9-22b073a7059b,COVID-19 Action Guide,21,9,42.86,Expert POV
207ea004-25db-4c5a-b76b-799c188c0999,Enabling Cloud Value Transformation in a period of uncertainty,1,1,100,Client Presentation
5fd3a448-f6ea-4e60-a154-4784b15dcfd0,MBSE Smart Paper on ibm.com,1,1,100,Solution/Product Overview
cd3517c9-a144-4d08-a7da-f1db7f41f286,Streams - Streaming Analytics Client Facing Deck,1,0,0,Client Presentation
d6928b12-e62d-4bcd-8e37-7f367c5d56c4,Munich Watson Center demonstrates Driver Behavior using CVI and a BMW i8,1,1,100,Demo
3a35df8c-546f-4133-b10d-fc73a6f73807,Maximo Application Suite Level 1 Deck,3,2,66.67,Client Presentation
68b07e0c-1f10-4746-959d-a41ebd789b00,IBM Security Resilient - Client presentation,1,0,0,Client Presentation
ac5bb3de-d735-4609-a40c-ce7ce498c48c,CI Expert Labs External Flyer - Cloud Pak for Integration,1,1,100,Solution Brief/Data Sheet
d5ad14ee-119c-4895-a88b-101ebbc7a517,Maximo Asset Monitor Solution Brief,1,1,100,Solution Brief/Data Sheet
cb4cba85-ae28-4738-bf38-c2b1c5c5c758,IBM TRIRIGA Connector for Watson Analytics Overview and Demo,1,1,100,Demo
0aca439a-5ef4-48c4-a6d4-ef39e2b4ce7b,IBM CLM for Agile Development presentation,1,0,0,Demo
63680a09-01d5-4a82-813f-2975cc511687,Case Study: Liberty Mutual: Helping employee save money and make informed decisions about managing their healthcare,2,1,50,Case Study
b6bfdccf-7646-4f6c-8b0c-5fbec9aa9d5f,What is Edge  Computing,1,1,100,Expert POV
a91a4d52-3b1d-4b0a-a03c-6df7eda649e6,IBM Data Risk Management V2.0,3,1,33.33,Client Presentation
7b2c9db7-8284-4393-be3a-3fa76a5cb9d3,EngagingHealthcareConsumersWithArtificialIntelligence,1,1,100,Solution Brief/Data Sheet
8cb66e42-e8fd-4f2b-b12c-51e31d7c870c,COVID-19 Presentation Cost Optimization,6,1,16.67,Client Presentation
9f632265-08fd-485a-bd95-97e540409b18,Evaluation: Rhapsody Trial Sandbox overview,1,1,100,Demo
708d84f6-6f33-430e-93f3-f060d4b3e1c6,Address new cybersecurity risks client presentation*,1,0,0,Promotions/Incentives
ccc83fa3-be70-4793-affa-e62d7cafae0a,Guardium Insight and CP4S client presentation,1,1,100,Client Presentation
dddbe491-1d94-44d1-ae6d-0e74428b7594,Maximo Worker Insights Level 1 presentation deck,1,0,0,Training/Course
23dc16c3-4300-4c42-899f-ef2f6e0b88ef,Maximo Visual Inspection Level 1 Deck,1,1,100,Client Presentation
bfdfbe82-1f42-4161-a17c-1a1d3a4ddf13,COVID-19 Client + BP Letter - Global English,4,0,0,Template
ce1e6669-c07e-4a26-a893-eb66278e314b,IBM Security COVID-19 Resource page,3,0,0,Client Presentation
ff0371b4-72cf-4d3e-a57c-81fd3b2bd848,Accelerate agility and efficiency with Cloud client presentation,1,1,100,Client Presentation
de40ee6e-bd8e-4c60-b7a6-88ca1fcbaff7,Demo Video - Financial Services Workbench - Cloud Pak for Data,1,1,100,Demo
c0e6f84e-3890-4d08-8f46-317c8c2e4909,Sterling Supply Chain client presentation,1,1,100,Client Presentation
57532134-8599-4606-88dc-94fd6f1f17f6,Work safe and work smart with Watson Works client presentation,6,1,16.67,Client Presentation
922b4959-2997-47cf-9df2-c844050a50db,Resilient case studies and references,1,1,100,Case Study
2e70eb51-c772-40d6-aeac-2b6f161f3e04,Maximo Asset Monitor Level 1 Deck,1,1,100,Client Presentation
24fc2696-9cbd-4561-bc25-c560a97c441f,IBM Security Guardium Data Protection for  SAP HANA data sheet,1,1,100,Solution Brief/Data Sheet
06525ed2-24a9-40f8-86a8-41063f554463,Move to the cloud with resiliency,1,1,100,Research Report
707557de-9331-4d24-9d19-6245d95b0aef,Intro to Hybrid Cloud,2,1,50,Expert POV
46d72316-2777-4056-831c-ac766205475d,Create a Future Proof Workforce client presentation,1,1,100,Client Presentation
b3ddbb51-c306-43ee-a8c9-0602b01d91f2,Demo - Secret Server 15 minutes,1,0,0,Demo
102f5664-1301-489a-a35c-1ff0f97f6156,Maximo for Civil Infrastructure Level 1 presentation deck,3,2,66.67,Training/Course
09d1f145-5f5a-4fb9-8156-3a9a200e0cdf,Kubernetes + Openshift,5,3,60,Expert POV
9483b3dc-92c8-465d-b440-5a14cdb178c5,"Anthem, Inc. Technology Transformation",2,0,0,Case Study
cbb2e983-8048-4f25-b0b0-50cb1db1a248,Maximo APM Vegetation Management Level 1 presentation deck,2,1,50,Training/Course
39cefd92-825c-4487-9d2b-0c75b9c3a7cc,IBM Guardium Data Protection for SAP HANA client deck,1,1,100,Client Presentation
d49b16c9-590b-447b-8d66-c536d073556f,New rules of engagement BMW 022019,2,1,50,Solution/Product Overview
68bab953-2671-4286-a8da-4be394eb13d5,TRIRIGA Portfolio Level 1 base presentation,1,1,100,Client Presentation
284a4716-0def-4469-b2aa-09ab4afb280a,TRIRIGA Work Safe Work Smart client overview presentation,1,1,100,Client Presentation
3ca13f78-ab10-44c7-af9f-65db0d666943,IBM Sterling Supply Chain Academy Flyer,63,2,3.17,Event
42b33cc7-7d91-4a3f-a67b-0c7dd0ef83bc,Email Template_Webinar Invite_DynaMed and Micromedex with Watson,1,0,0,Template
23962040-65eb-4293-9033-51d52e661bcd,Project Debater - summary of features - Sep 2020,1,0,0,Messaging/Competitive Positioning
84d5b36a-572b-4dc3-aa80-f98c659ff976,Biorasi Case Study,1,0,0,Case Study
9d2603e8-484c-4dcb-8442-93120f8daae9,Insurance Industry Interactive,1,1,100,Other
2405cc5a-f9dd-417f-9c64-4e25807bb680,"Automating Systems with OpenShift and Ansible — Dec 6, 2019_2019-Dec-11",2,1,50,Client Presentation
bd31b386-8494-4576-a8f0-dd9d57b89838,Modernize Applications smart paper (PDF version),1,0,0,Expert POV
f730d1cd-7cc7-4f1f-94f0-bd94c3d80bcb,SKLM V4.0 customer presentation,3,1,33.33,Pricing
69831eff-114b-4cc1-b7dc-7b7d459ee9dd,COS - AWS S3 vs. COS Cost Comparison,3,1,33.33,Messaging/Competitive Positioning
619ce442-7911-49f9-8b63-15ece7f1f035,Join Us - THINK 2020,23,6,26.09,Event
59573215-b88f-43d4-9103-8035d019d6e7,(*ROI*) Ovum whitepaper - delivering business value with containers,3,2,66.67,Expert POV
08e3501e-b529-4a09-98db-19481824ed83,IBM Cloud Platform Compliance - ibm.com Cloud Compliance website,1,1,100,FAQ
6da28696-be47-48ab-874a-26c01c5ad6f5,COS - Azure Blob vs COS Cost Comparison,1,0,0,Messaging/Competitive Positioning
bd7d3242-339b-46ea-a414-6d74f879e410,Watson AIOPs - Deep Dive Tech Deck - Sales Enablement 060-08-2020,1,1,100,Client Presentation
ca0d993a-71f3-4b2f-a93c-bd020aae6da3,"DataPower Gateway - Istio, API Connect Best practices for Microservices",1,0,0,Client Presentation
88df5e2a-a5cd-40fc-bca6-7448f48ffeb1,Decision Optimization - DO for Watson Studio Solution Brief,80,0,0,Solution Brief/Data Sheet
dd69bef4-d366-4fe5-95c4-e47367cd1586,IBM Security Guardium Insights - Overview | IBM,1,0,0,Demo
3c0cc0a9-ed2e-443c-8bd5-82e0fa839e55,Continuous Delivery - DevOps toolchains,1,0,0,Reference Architecture
9b69fb56-27bb-4cd5-84cf-8e60ee2a4a13,IBM ICC for SAP INTRO,1,0,0,Client Presentation
41ca3bf3-0504-408c-85df-32dab40cfec6,Industrial Disruption with AI - Interactive DEMO,2,2,100,Demo
134eec3d-e0ee-42d9-8bfb-612361e3954c,Expert Essentials 1-Page Flyer v1.0,7,6,85.71,Solution Brief/Data Sheet
b0be14d1-7db9-48b6-83cc-b876be61341d,101 API Connect & Gateways,1,1,100,Use Case
48c03328-f67a-4dec-b822-9953e5b2ad6e,SEL IAM Services Cloud Offerings 2019,1,1,100,Solution Brief/Data Sheet
453845f2-27b1-4bae-acc0-3fa11ab6f15e,"You're invited, exclusive meeting program at THINK",10,3,30,Event
48d4cc06-012f-4524-be14-d0cd157b862a,Consumer Industry Evaluation,1,1,100,Other
90f3b94a-3fad-4b97-b00b-229eb4eda276,Data and AI Forum - VIP Invite,1,0,0,Event
48ee3f96-bfe6-4ecb-9991-7bd4875e33d7,IBM Cloud Paks Partner presentation,2,1,50,Client Presentation
ec04941b-89ed-4b31-a27d-9060a34c706b,Red Hat Enterprise Linux 8 data sheet,1,1,100,Solution Brief/Data Sheet
1c2c5e8a-b135-40e5-ab71-f2751edaa190,CASE STUDY - AI Chatbot - Allianz Taiwan Life Insurance Co. Ltd.,4,1,25,Case Study
d2998e21-17c7-43d4-964a-436623d127dd,"Storage promotion - Buy now, pay later",1,0,0,Promotions/Incentives
2c852dda-faa6-4861-9632-6f7730965b81,(101) CP41 1-page summary,1,1,100,Client Presentation
cd28fcaa-3fd1-40b2-b3e2-512ee7335897,Hybrid Cloud - Client Stories 1 Pager,1,0,0,Solution Brief/Data Sheet
f1e3025e-6c9d-4e72-b2cd-da75780d2f0a,Blue Chip deploys software-defined storage for transformational performance and efficiency gains (PDF version),1,0,0,Case Study
b5e3af31-78b9-48de-86af-4c34a5913706,Analyst report - Ovum Decision Matrix 2019/20,1,0,0,Expert POV
bea2bbaf-a191-4293-ae11-5e15a05df814,QRadar Cloud Security Analytics demo,1,1,100,Demo
f73f2d6e-790d-4290-81b9-46d5890a66c8,SAP certified IaaS Client Presentation March2020,2,2,100,Client Presentation
026618a0-a86c-463f-af97-c8c5bfe295ad,Invite your clients! Data and AI Forum - June 17,7,3,42.86,Event
92c4a5c9-cb7c-415d-988a-754313dc3282,Watson Assistant Emerge Smarter - 1 Pager,2,0,0,Quick Reference Guide/Conversation Guidance
79c81c70-536d-4fd7-9e41-536b89249eae,Hybrid Cloud Software Strategy Point-Of-View (client facing),4,2,50,Client Presentation
d6fec4aa-61fa-48a5-99a5-fefe1e02d064,Watson Assistant for Voice Interaction Product Deck,1,0,0,Client Presentation
fd9c0a03-e0f4-44c0-bde9-9c7083db1ef2,COS - Cloud Backup and Disaster Recovery Use Case Customer Presentation,1,0,0,Client Presentation
06ee6f67-853e-41e7-ae99-efa4c8c4919b,IBM Watson Discovery - Client Stories 1 Pager,1,0,0,Messaging/Competitive Positioning
05b3d588-6987-4529-a754-ed9fa6718872,Social Media Analytics for IBM i2 Analyst's Notebook,1,1,100,Demo
9c59b88c-d01d-4306-838e-cbd5284732ce,ICD_Solution Brief Feb 2020,2,1,50,Solution Brief/Data Sheet
8bdcfb4b-d41f-47c2-bc4d-eaeba36a5f29,Watson AIOps Introduction,1,1,100,Demo
670f2da1-b3a2-4829-a133-e18608480db5,CP4I Tracing with Operations Dashboard - Technical,2,1,50,Client Presentation
5344a17f-9b01-4df8-84aa-8f6c7bc76066,Client Communication - sent to clients by Marketing @ Announcement,1,0,0,Announcement
8d7cc2e9-546d-4488-ae9a-11663ecb3b94,Hybrid Multicloud Strategy_2020-Mar-10,1,1,100,Client Presentation
544bf2df-d2f3-4360-96fa-c7c4b5839a20,Introduction to Db2 for zOS Data Gate,1,1,100,Solution/Product Overview
746c6f72-74f1-4827-9b39-ab2f00dfb0b4,COS - Provisioning a Bucket to an Application,1,0,0,How-to-Guide
4c0f06f7-e10e-45f6-a107-898fe0f3f3a5,Presentation: Intro to Aspera,44,1,2.27,Client Presentation
1b24cae3-f96b-42f7-8c24-fc03e56f16cb,IBM Security Expert Essentials - Online Q&A,6,6,100,Client Presentation
f731b78e-2a31-4f95-8212-cc4b66a8035b,IBM and Red Hat - Hybrid Multicloud (POV),2,1,50,Client Presentation
b4f8b2e6-7a1f-418b-8b2d-70f08a112ea2,* COS - Customer Facing Presentation,5,3,60,Client Presentation
50db743f-41a2-46f9-9ab9-c4d571c48292,IBM QRadar demo use cases site,1,0,0,Demo
475e6441-c8b1-45ba-a109-874685bc89d7,CR and MDP Level 1 Client Presentation_2020-Jun-29,12,3,25,Client Presentation
615afd14-27c2-4520-87bf-fae92416e6b7,Social Tiles_Cloud sales play_24 Mar,1,1,100,Social Selling
d2769b4c-ffb0-4232-9d45-f6e9d8fc01e1,COS for Backup & Recovery Client Presentation_2019-Jul-29.pptx,1,1,100,Client Presentation
be50e2ff-5d59-4928-8ba5-677984992561,A critical technology comparison to alternative TCP-based transfer technologies,3,2,66.67,Research Report
e53caea0-4449-4c97-87ec-0fa390edf3e2,Big Data Modernization Proposal Letter,1,1,100,RFP/Proposal
72fc0e1e-0647-46ff-be8f-280f4e163cd8,Fletcher Previn Livestream: REPLAY,12,3,25,Expert POV
baef9d16-b957-4e2c-88ba-8733eed99cef,Expert Assist - Engage,7,6,85.71,Sales Kit
79f536ea-f9de-4fad-8a8a-c80c5eb4e7e8,Data and AI workshop HM2020,1,0,0,Event
d4381e89-e98e-40d1-99e4-c744acd34d72,Cloud Ecosystem - ISV Deck,1,0,0,Client Presentation
9e7a2a46-6e6c-4e6e-abf1-2b93826c3984,RPA - Client Technical Presentation,1,0,0,Client Presentation
101d4068-155d-4d27-9d80-1254f57b5abe,IBM Security Guardium Insights Product Tour | IBM,1,0,0,Demo
40be6bab-8020-4651-b68e-ce79c0978d4f,The Cognitive Enterprise for HCM in Retail - Powered by IBM and Oracle,1,0,0,Solution/Product Overview
7b426dd6-8cc8-4e12-83fa-d422668a1403,ESS 3000 Client Presentation_2020-Apr-01,2,2,100,Client Presentation
8369de71-bc2d-497b-8cca-09939637f880,Merge Hemo EPIC Cupid Integration datasheet,1,0,0,Solution Brief/Data Sheet
43882b55-39cc-4fe5-b800-ffd807e8b712,IBM Security zSecure Alert,1,0,0,Solution/Product Overview
92b8fc1b-0fa6-483f-98a2-d290b2d46443,IBM Spectrum Computing client presentation,1,0,0,Client Presentation
8ff16a4d-1af4-447e-87e9-b1790d080ec4,Digital Identity Trust with IBM Trusteer - YouTube video,1,1,100,Seller presentation/Enablement
6db8d49e-067f-4adf-a292-5612a5ac2882,Presentation Slides - Security Summit 2019 HK: The Data Security Journey in the Age of AI and Cloud,1,1,100,Solution Brief/Data Sheet
02c58704-5fef-4cd6-a846-d431dffaaecb,Sustainability: IBM Positioning at NRF 2020 and Media Coverage,5,3,60,Announcement
571958f5-e54d-48ac-a0a2-36670ada8f97,Spectrum Protect Plus Client Presentation_2020-Jun-22,8,6,75,Client Presentation
16dc668d-043b-4895-b4c8-dc0b6e1060ba,IBM Storage for Cyber Resilience for Existing Client VITO Letter English_2019-Oct-03,1,0,0,RFP/Proposal
df6dcffe-8830-4c56-96e0-09e481f8a20e,2020 Q1 Healthcare Scientific Update,3,2,66.67,Client Presentation
56bc8022-183d-4984-9afc-7633edaaefca,RQA Level 1 Client Presentation - Applying Watson to Requirements,1,1,100,Client Presentation
56709319-a229-4cf9-8d53-cbe3622bac66,Solution Brief / Data Sheet MEFS_2019,16,0,0,Solution Brief/Data Sheet
ad33449b-43c6-46ab-859d-f97df7a102a6,1092: The Easy Way to Run VMware Workloads on the Cloud | IBM Think Digital Event Experience,1,1,100,Event
6fda070d-dae6-404f-9add-0d7086dae717,Send your client or partner a post-Think communication,150,29,19.33,Event
f0147748-b736-451d-bfe2-3171a404fe33,Why Attend Think?,1,0,0,Event
55dc6abc-f4d6-451c-b737-24e708239fbb,IBM Security Virtual Summit - Benelux 19 June 2020,1,1,100,Event
81def1b7-7a6f-4ced-8c7d-299d7c564984,Think post-event letter - Spanish,1,0,0,Event
4ee6514a-a358-46ed-b7da-ec80a8d5ce05,MQ - What's new (up to 9.2),1,0,0,Client Presentation
b38fd0fd-f90c-45f5-8919-831bd96aa95d,CareNotes_Data Sheet,8,0,0,Solution Brief/Data Sheet
3766e75d-c0e0-48ce-ab65-2657620e20ef,Cloud Pak for Security - German,1,0,0,Client Presentation
6bd1c9b3-7572-4a94-811d-e2733762daf9,Think post-event letter - Italian,1,0,0,Event
669e26cd-16e0-4540-aa3f-dba1997b2577,IBM Security Virtual Summit - DACH 24 June 2020,4,1,25,Event
47b9f621-b066-41ed-a188-dbbafdc62997,COVID-19 IBM Security_Client Deck,3,1,33.33,Client Presentation
d4c58c04-208b-4eca-9620-e91c5fbcb0f0,IBM Security Virtual Summit - UKI 9 June 2020,213,2,0.94,Event
c72e6a6b-2cb0-405f-b675-23784f049c83,AI Applications on IBMer News,3,1,33.33,News
0cff7af8-6264-4c99-90bd-3b26e53199a5,Archiving on IBM Cloud Client Presentation - German,35,1,2.86,Client Presentation
236cfed6-c7b0-4690-9962-696271f427af,Solution Brief Db2 AI for z_OS,1,0,0,Solution Brief/Data Sheet
d7fd1b7b-4fcc-4e74-8dfa-e52250dfbf98,COVID-19 client need presentations by industry,22,16,72.73,Client Presentation
6cecb8f6-b82e-4d2b-abaa-a82b4dacec1b,Enhance IT resiliency and business continuity client presentation - German,2,1,50,Client Presentation
8cfc7256-4447-4059-b417-2c009b056e91,Reinventing the Network - Are you surviving or thriving?,1,1,100,Other
8e041088-99f5-40af-853b-0c259c29ec85,IBM Cloud Pak for Security Client Deck - French,6,3,50,Client Presentation
a60b3025-2984-4604-8a61-c21a3e050b33,Telco Network Cloud Manager Client Presentation - Assurance Long Presentation,4,0,0,Client Presentation
99ef15aa-a608-4f8a-9275-1e09cf9e930f,Think Digital Summit Italy Invito,1,1,100,Event
f74c9e1d-fdd7-4466-b4f8-bcad109a5fb6,Business Continuity & New Ways of Working Imperatives 101 client webinar presentation,16,0,0,Client Presentation
1ef21ed6-bd44-4381-b321-76655cef8ee7,Social Tile - Promote the event!,2,0,0,Event
782bee5a-d2fb-429a-838c-2e243f491f13,IBM Security Virtual Summit - Nordics 4 June 2020,3,2,66.67,Event
80174a04-6fa5-4bd5-96f4-4be6a48169a6,Loudoun Case Study,1,1,100,Case Study
f48a77cf-06d9-4cb8-82a0-1f5b81efba74,Watson - Watson on Cloud Pak for Data External 1 pager,2,1,50,Quick Reference Guide/Conversation Guidance
7d64b28a-4e86-41c2-af04-49bb92589b50,Guardium for z/OS data sheet,1,1,100,Solution Brief/Data Sheet
30657c69-1de7-4116-9a4b-d3ff309f755b,Maximo Assist Level 1 client presentation,2,0,0,Client Presentation
dd68b625-fcf6-4734-a230-b26474fdabcf,TRIRIGA Arena Management Demo,1,1,100,Demo
061b43c6-1a36-4d70-8962-7a5e09cf91e4,IBM Resilient SOAR Platform with RH Ansible solution brief,1,1,100,Solution Brief/Data Sheet
15dc3aa2-6e31-499d-a2b6-d9e984e04391,CI Expert Labs: Remote Consulting & Education - EXTERNAL FLYER,4,2,50,Training/Course
4ca6cebb-a629-4d1c-b2ff-c1b33eaee401,The Full Stack: AI for Requirements Management - YouTube video,1,0,0,Solution/Product Overview
0b999856-6a9c-40a2-a7fd-bfa49f99c0cd,Maximo Application Suite Level 2 Deck,1,1,100,Client Presentation
b666c82b-19e7-4823-b3c5-633becfba0ea,COVID-19 Client + BP Letter -  UK,1,0,0,Template
8cb93e15-0fbf-4e63-b2e3-95f9c165254c,Enhance IT resiliency and business continuity*,1,0,0,Client Presentation
3eef89f7-c739-4ae3-975e-3c00284dfc35,Automation Platform Community User Group,1,1,100,Social Selling
a0ca88aa-bdde-4416-b2e2-e52f6374ec53,TRIRIGA Reporting customer-facing deck,1,1,100,Client Presentation
2781848a-3e91-45ee-9c48-a22b25d5d47c,Cloud Resiliency client presentation,4,2,50,Client Presentation
c86207d8-81c0-47cd-bfcd-3826d8864894,Maximo Asset Monitor Level 2 deck,1,0,0,Client Presentation
b1f3f6f8-92c3-4508-af55-0a521eb90852,Ensure supply chain resiliency client presentation*,1,1,100,Client Presentation
f313f64f-bc82-460c-8306-5b36b9029871,Db2 on Cloud - Customer presentation,2,1,50,Client Presentation
3dc8b2a6-d527-4707-885c-4cfd72a55d0a,Forrester Report Is Your Company In Peril,3,1,33.33,Client Presentation
